Iterations,Scores
0,203
1,203
2,203
3,205
4,182
5,182
6,182
7,182
8,182
9,182
10,182
11,182
12,182
13,182
14,182
15,79
16,79
17,79
18,79
19,65
20,65
21,65
22,65
23,65
24,65
25,65
26,65
27,65
28,65
29,65
30,65
31,65
32,65
33,65
34,65
35,65
36,65
37,65
38,65
39,65
40,65
41,152
42,152
43,24
44,24
45,24
46,24
47,24
48,24
49,24
50,24
51,24
52,24
53,24
54,24
55,24
56,24
57,24
58,24
59,24
60,24
61,24
62,24
63,27
64,27
65,27
66,27
67,27
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
76,228
77,228
78,228
79,228
80,228
81,226
82,226
83,226
84,226
85,226
86,226
87,226
88,226
89,226
90,226
91,220
92,224
93,224
94,145
95,145
96,145
97,145
98,145
99,138
100,138
101,138
102,138
103,138
104,138
105,138
106,138
107,131
108,131
109,131
110,131
111,145
112,145
113,145
114,145
115,145
116,145
117,145
118,145
119,145
120,145
121,145
122,145
123,145
124,145
125,145
126,145
127,145
128,145
129,145
130,145
131,145
132,145
133,157
134,157
135,167
136,167
137,167
138,167
139,167
140,167
141,167
142,167
143,167
144,173
145,173
146,173
147,173
148,173
149,173
150,173
151,173
152,173
153,173
154,173
155,173
156,173
157,173
158,173
159,173
160,173
161,173
162,173
163,173
164,173
165,173
166,173
167,173
168,173
169,173
170,173
171,173
172,173
173,173
174,173
175,173
176,173
177,173
178,173
179,173
180,173
181,149
182,149
183,149
184,149
185,152
186,152
187,152
188,152
189,152
190,152
191,152
192,152
193,152
194,152
195,152
196,152
197,152
198,152
199,153
200,189
201,189
202,189
203,189
204,189
205,189
206,189
207,189
208,187
209,187
210,187
211,187
212,187
213,187
214,187
215,187
216,187
217,187
218,187
219,187
220,187
221,187
222,187
223,187
224,187
225,187
226,187
227,187
228,187
229,187
230,187
231,187
232,187
233,187
234,187
235,187
236,187
237,187
238,187
239,187
240,187
241,187
242,187
243,187
244,187
245,187
246,187
247,187
248,187
249,187
250,187
251,187
252,187
253,187
254,187
255,187
256,187
257,187
258,187
259,187
260,187
261,187
262,187
263,187
264,187
265,187
266,187
267,187
268,187
269,187
270,187
271,199
272,199
273,199
274,199
275,199
276,199
277,199
278,199
279,199
280,199
281,199
282,199
283,199
284,199
285,199
286,199
287,199
288,240
289,240
290,240
291,240
292,242
293,242
294,242
295,242
296,242
297,242
298,242
299,242
300,242
301,242
302,242
303,242
304,242
305,243
306,243
307,245
308,245
309,245
310,245
311,245
312,245
313,245
314,245
315,245
316,245
317,245
318,245
319,260
320,260
321,260
322,260
323,260
324,260
325,260
326,260
327,260
328,263
329,263
330,263
331,263
332,263
333,263
334,263
335,263
336,263
337,263
338,263
339,263
340,263
341,263
342,263
343,263
344,263
345,263
346,263
347,263
348,263
349,263
350,263
351,263
352,263
353,263
354,263
355,263
356,263
357,263
358,263
359,263
360,263
361,263
362,296
363,296
364,296
365,296
366,296
367,296
368,296
369,296
370,296
371,296
372,296
373,298
374,298
375,298
376,298
377,298
378,298
379,298
380,298
381,298
382,298
383,298
384,298
385,298
386,298
387,298
388,298
389,298
390,298
391,298
392,298
393,298
394,298
395,298
396,298
397,306
398,306
399,306
400,306
401,306
402,306
403,306
404,306
405,306
406,306
407,306
408,306
409,306
410,306
411,306
412,306
413,306
414,306
415,306
416,306
417,306
418,306
419,306
420,306
421,306
