Iterations,Scores
0,114
1,114
2,114
3,114
4,114
5,114
6,114
7,114
8,114
9,114
10,114
11,153
12,153
13,153
14,102
15,102
16,102
17,102
18,102
19,102
20,102
21,102
22,102
23,102
24,102
25,102
26,102
27,102
28,102
29,102
30,102
31,102
32,102
33,102
34,102
35,102
36,102
37,102
38,102
39,209
40,209
41,203
42,203
43,203
44,203
45,200
46,200
47,200
48,80
49,80
50,80
51,80
52,80
53,80
54,74
55,74
56,74
57,74
58,74
59,74
60,74
61,74
62,74
63,74
64,74
65,74
66,74
67,74
68,74
69,74
70,74
71,74
72,31
73,33
74,33
75,33
76,33
77,33
78,33
79,33
80,33
81,33
82,33
83,33
84,33
85,33
86,33
87,33
88,33
89,33
90,33
91,33
92,60
93,60
94,60
95,60
96,60
97,60
98,60
99,60
100,60
101,60
102,60
103,62
104,62
105,62
106,66
107,66
108,66
109,66
110,66
111,66
112,66
113,66
114,66
115,121
116,129
117,129
118,129
119,129
120,129
121,129
122,129
123,129
124,129
125,129
126,129
127,129
128,129
129,129
130,129
131,129
132,129
133,129
134,129
135,129
136,129
137,129
138,129
139,177
140,177
141,177
142,177
143,177
144,177
145,177
146,177
147,177
148,177
149,177
150,177
151,177
152,177
153,177
154,177
155,177
156,177
157,177
158,177
159,177
160,177
161,177
162,177
163,177
164,177
165,177
166,177
167,177
168,177
169,177
170,177
171,177
172,177
173,177
174,177
175,177
176,177
177,177
178,177
179,177
180,179
181,179
182,179
183,179
184,179
185,179
186,179
187,179
188,179
189,179
190,179
191,179
192,179
193,179
194,179
195,179
196,179
197,179
198,179
199,179
200,179
201,179
202,179
203,179
204,179
205,179
206,179
207,186
208,186
209,186
210,215
211,215
212,268
213,268
214,268
215,268
216,268
217,268
218,268
219,268
220,268
221,268
222,268
223,268
224,270
225,270
226,270
227,270
228,273
229,273
230,273
231,273
232,273
233,273
234,273
235,273
236,273
237,273
238,273
239,273
240,273
241,273
242,273
243,273
244,273
245,273
246,297
247,297
248,297
249,297
250,297
251,297
252,297
253,297
254,297
255,297
256,297
257,297
258,297
259,297
260,297
261,303
262,311
263,311
264,311
265,311
266,311
267,311
268,312
269,312
270,312
271,312
272,312
273,312
274,312
275,312
276,315
277,315
278,315
279,315
280,315
281,315
282,315
283,315
284,315
285,315
286,315
287,315
288,315
289,315
290,315
291,315
292,315
293,318
294,318
295,318
296,318
297,322
298,323
299,323
300,323
301,323
302,323
303,323
304,323
305,323
306,323
307,323
308,323
309,323
310,323
311,325
312,325
313,325
314,330
315,330
316,330
317,330
318,330
319,330
320,330
321,330
322,336
323,336
324,336
325,336
326,336
327,336
328,336
329,336
330,336
331,336
332,336
333,336
334,336
335,336
336,336
337,336
338,336
339,336
340,336
341,336
342,336
343,336
344,336
345,336
346,336
347,336
348,336
349,336
350,336
351,336
352,339
353,339
354,339
355,339
356,339
357,339
358,339
359,339
360,339
361,339
362,339
363,339
364,339
365,339
366,339
367,339
368,339
369,339
370,339
371,339
372,339
373,339
374,339
375,339
376,339
377,339
378,339
379,339
380,339
381,339
382,339
383,339
384,339
385,339
386,339
387,339
388,339
389,339
390,339
391,339
392,339
393,339
394,339
395,339
396,339
397,339
398,339
399,339
400,339
401,339
402,339
403,339
404,339
405,339
406,339
407,339
408,339
409,339
410,339
411,339
412,339
413,339
414,339
415,339
416,339
417,339
418,339
419,339
420,339
421,339
422,339
423,339
424,339
425,339
426,339
427,339
428,339
429,339
430,339
431,339
432,339
433,339
434,339
435,339
436,339
437,339
438,339
439,339
440,339
441,339
442,339
443,339
444,339
445,339
446,339
447,339
448,339
449,343
450,343
451,343
452,343
453,343
454,343
455,343
456,343
457,343
458,343
459,343
460,343
461,343
462,343
463,343
464,343
465,343
466,343
467,343
468,343
469,343
470,343
471,343
472,343
473,343
474,343
475,343
476,358
477,358
478,358
479,358
480,358
481,358
482,358
483,358
484,358
485,358
