Iterations,Scores
0,175
1,175
2,175
3,76
4,76
5,76
6,76
7,76
8,77
9,77
10,77
11,53
12,53
13,53
14,53
15,53
16,53
17,53
18,41
19,41
20,41
21,41
22,41
23,41
24,41
25,53
26,53
27,53
28,53
29,53
30,53
31,53
32,53
33,53
34,53
35,53
36,53
37,53
38,53
39,53
40,53
41,53
42,53
43,53
44,53
45,30
46,66
47,66
48,66
49,66
50,66
51,66
52,66
53,66
54,66
55,66
56,66
57,66
58,66
59,66
60,66
61,25
62,25
63,25
64,25
65,25
66,25
67,25
68,25
69,23
70,24
71,24
72,15
73,15
74,15
75,15
76,15
77,15
78,15
79,15
80,15
81,15
82,15
83,15
84,15
85,15
86,15
87,15
88,15
89,15
90,15
91,15
92,15
93,15
94,15
95,15
96,15
97,15
98,15
99,15
100,15
101,15
102,15
103,15
104,15
105,15
106,15
107,15
108,15
109,15
110,15
111,15
112,15
113,15
114,15
115,15
116,15
117,15
118,15
119,15
120,15
121,15
122,15
123,15
124,15
125,15
126,15
127,15
128,15
129,15
130,15
131,15
132,15
133,15
134,15
135,15
136,15
137,15
138,15
139,15
140,15
141,15
142,15
143,15
144,15
145,15
146,15
147,15
148,29
149,29
150,29
151,29
152,29
153,29
154,29
155,29
156,29
157,29
158,29
159,29
160,29
161,29
162,29
163,29
164,29
165,29
166,29
167,29
168,29
169,29
170,29
171,98
172,98
173,98
174,98
175,93
176,93
177,93
178,93
179,93
180,74
181,74
182,74
183,74
184,74
185,74
186,74
187,74
188,74
189,74
190,79
191,79
192,79
193,79
194,79
195,79
196,79
197,79
198,79
199,79
200,79
201,18
202,18
203,18
204,18
205,18
206,18
207,18
208,18
209,18
210,18
211,18
212,18
213,18
214,18
215,18
216,18
217,18
218,18
219,18
220,18
221,18
222,18
223,18
224,18
225,18
226,18
227,18
228,18
229,18
230,18
231,57
232,57
233,74
234,74
235,74
236,74
237,74
238,74
239,74
240,74
241,75
242,75
243,48
244,48
245,48
246,44
247,44
248,44
249,44
250,44
251,44
252,29
253,29
254,29
255,31
256,31
257,31
258,31
259,31
260,31
261,31
262,31
263,31
264,31
265,31
266,31
267,31
268,31
269,31
270,31
271,31
272,31
273,31
274,68
275,68
276,68
277,68
278,68
279,68
280,51
281,51
282,51
283,51
284,51
285,51
286,51
287,51
288,51
289,51
290,51
291,51
292,51
293,51
294,51
295,51
296,51
297,51
298,51
299,51
300,43
301,43
302,43
303,43
304,43
305,43
306,46
307,46
308,46
309,46
310,46
311,46
312,46
313,46
314,46
315,46
316,46
317,46
318,46
319,46
320,46
321,46
322,46
323,46
324,46
325,46
326,46
327,46
328,46
329,46
330,46
331,46
332,46
333,46
334,46
335,46
336,39
337,39
338,39
339,39
340,39
341,39
342,39
343,39
344,39
345,39
346,39
347,39
348,51
349,51
350,51
351,51
352,51
353,51
354,51
355,51
356,51
357,51
358,51
359,51
360,51
361,51
362,51
363,51
364,51
365,51
366,89
367,89
368,89
369,89
370,89
371,89
372,89
373,89
374,89
375,89
376,94
377,94
378,94
379,94
380,94
381,94
382,94
383,94
384,94
385,94
386,110
387,110
388,110
389,110
390,110
391,110
392,75
393,75
394,75
395,75
396,75
397,75
398,75
399,75
400,75
401,75
402,75
403,75
404,75
405,75
406,75
407,75
408,75
409,75
410,62
411,62
412,62
413,62
414,62
415,62
416,62
417,62
418,62
419,62
420,62
421,62
422,62
423,62
424,62
425,62
426,62
427,91
428,91
429,64
430,64
431,64
432,64
433,64
434,64
435,64
436,64
437,64
438,64
439,56
440,56
441,56
442,56
